Age,Attrition,BusinessTravel,Department,DistanceFromHome,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,RateType,Rate,Education_Field
32,No,Travel_Rarely,Research_Development,2,Male,2,Research_Scientist,Medium,Divorced,5470,0,No,Excellent,10,4,9,5,MonthlyRate,25518,Bachelor//Medical
45,No,Travel_Rarely,Human_Resources,4,Female,3,Human_Resources,High,Married,9756,4,No,Outstanding,9,2,5,0,DailyRate,176,Bachelor//Life_Sciences
45,No,Travel_Rarely,Human_Resources,4,Female,3,Human_Resources,High,Married,9756,4,No,Outstanding,9,2,5,0,HourlyRate,56,Bachelor//Life_Sciences
45,No,Travel_Rarely,Human_Resources,4,Female,3,Human_Resources,High,Married,9756,4,No,Outstanding,9,2,5,0,MonthlyRate,6595,Bachelor//Life_Sciences
45,No,Travel_Rarely,Sales,20,Female,2,Sales_Executive,High,Single,4850,8,No,Excellent,8,3,5,3,DailyRate,374,Bachelor//Life_Sciences
45,No,Travel_Rarely,Sales,20,Female,2,Sales_Executive,High,Single,4850,8,No,Excellent,8,3,5,3,HourlyRate,50,Bachelor//Life_Sciences
45,No,Travel_Rarely,Sales,20,Female,2,Sales_Executive,High,Single,4850,8,No,Excellent,8,3,5,3,MonthlyRate,23333,Bachelor//Life_Sciences
41,No,Travel_Rarely,Sales,2,Male,4,Manager,Medium,Single,16015,1,No,Excellent,22,2,22,10,DailyRate,334,Master//Life_Sciences
41,No,Travel_Rarely,Sales,2,Male,4,Manager,Medium,Single,16015,1,No,Excellent,22,2,22,10,HourlyRate,88,Master//Life_Sciences
41,No,Travel_Rarely,Sales,2,Male,4,Manager,Medium,Single,16015,1,No,Excellent,22,2,22,10,MonthlyRate,15896,Master//Life_Sciences
34,No,Travel_Rarely,Sales,14,Female,1,Sales_Representative,High,Divorced,2579,1,Yes,Excellent,8,3,8,2,DailyRate,204,Bachelor//Technical_Degree
34,No,Travel_Rarely,Sales,14,Female,1,Sales_Representative,High,Divorced,2579,1,Yes,Excellent,8,3,8,2,HourlyRate,31,Bachelor//Technical_Degree
34,No,Travel_Rarely,Sales,14,Female,1,Sales_Representative,High,Divorced,2579,1,Yes,Excellent,8,3,8,2,MonthlyRate,2912,Bachelor//Technical_Degree
44,No,Travel_Rarely,Research_Development,29,Male,2,Research_Scientist,Very_High,Single,4541,1,No,Outstanding,20,3,20,11,DailyRate,200,Master//Other
44,No,Travel_Rarely,Research_Development,29,Male,2,Research_Scientist,Very_High,Single,4541,1,No,Outstanding,20,3,20,11,HourlyRate,32,Master//Other
44,No,Travel_Rarely,Research_Development,29,Male,2,Research_Scientist,Very_High,Single,4541,1,No,Outstanding,20,3,20,11,MonthlyRate,7744,Master//Other
28,No,Travel_Rarely,Sales,26,Male,2,Sales_Executive,Low,Married,4724,1,No,Excellent,5,0,5,3,DailyRate,736,Bachelor//Life_Sciences
28,No,Travel_Rarely,Sales,26,Male,2,Sales_Executive,Low,Married,4724,1,No,Excellent,5,0,5,3,HourlyRate,48,Bachelor//Life_Sciences
28,No,Travel_Rarely,Sales,26,Male,2,Sales_Executive,Low,Married,4724,1,No,Excellent,5,0,5,3,MonthlyRate,24232,Bachelor//Life_Sciences
33,No,Travel_Rarely,Research_Development,5,Female,1,Research_Scientist,Very_High,Married,2911,1,No,Excellent,2,2,2,2,DailyRate,832,Master//Life_Sciences
33,No,Travel_Rarely,Research_Development,5,Female,1,Research_Scientist,Very_High,Married,2911,1,No,Excellent,2,2,2,2,HourlyRate,63,Master//Life_Sciences
33,No,Travel_Rarely,Research_Development,5,Female,1,Research_Scientist,Very_High,Married,2911,1,No,Excellent,2,2,2,2,MonthlyRate,14776,Master//Life_Sciences
59,No,Travel_Rarely,Research_Development,3,Male,1,Research_Scientist,Very_High,Married,2177,3,No,Excellent,7,6,1,0,DailyRate,142,Bachelor//Life_Sciences
59,No,Travel_Rarely,Research_Development,3,Male,1,Research_Scientist,Very_High,Married,2177,3,No,Excellent,7,6,1,0,HourlyRate,70,Bachelor//Life_Sciences
59,No,Travel_Rarely,Research_Development,3,Male,1,Research_Scientist,Very_High,Married,2177,3,No,Excellent,7,6,1,0,MonthlyRate,8456,Bachelor//Life_Sciences
46,No,Non-Travel,Sales,26,Male,2,Sales_Executive,Medium,Single,7991,8,No,Excellent,6,3,2,2,DailyRate,849,College//Life_Sciences
46,No,Non-Travel,Sales,26,Male,2,Sales_Executive,Medium,Single,7991,8,No,Excellent,6,3,2,2,HourlyRate,98,College//Life_Sciences
46,No,Non-Travel,Sales,26,Male,2,Sales_Executive,Medium,Single,7991,8,No,Excellent,6,3,2,2,MonthlyRate,25166,College//Life_Sciences
49,No,Travel_Rarely,Research_Development,1,Male,4,Manager,High,Single,15379,4,No,Excellent,23,2,8,7,DailyRate,809,Bachelor//Life_Sciences
49,No,Travel_Rarely,Research_Development,1,Male,4,Manager,High,Single,15379,4,No,Excellent,23,2,8,7,HourlyRate,36,Bachelor//Life_Sciences
49,No,Travel_Rarely,Research_Development,1,Male,4,Manager,High,Single,15379,4,No,Excellent,23,2,8,7,MonthlyRate,22384,Bachelor//Life_Sciences
52,Yes,Travel_Rarely,Sales,2,Female,5,Manager,Very_High,Married,19845,1,No,Excellent,33,3,32,14,DailyRate,266,Below_College//Marketing
52,Yes,Travel_Rarely,Sales,2,Female,5,Manager,Very_High,Married,19845,1,No,Excellent,33,3,32,14,HourlyRate,57,Below_College//Marketing
52,Yes,Travel_Rarely,Sales,2,Female,5,Manager,Very_High,Married,19845,1,No,Excellent,33,3,32,14,MonthlyRate,25846,Below_College//Marketing
42,No,Travel_Rarely,Research_Development,24,Male,3,Manufacturing_Director,Low,Married,7406,1,Yes,Outstanding,10,5,10,9,DailyRate,319,Bachelor//Medical
42,No,Travel_Rarely,Research_Development,24,Male,3,Manufacturing_Director,Low,Married,7406,1,Yes,Outstanding,10,5,10,9,HourlyRate,56,Bachelor//Medical
42,No,Travel_Rarely,Research_Development,24,Male,3,Manufacturing_Director,Low,Married,7406,1,Yes,Outstanding,10,5,10,9,MonthlyRate,6950,Bachelor//Medical
21,No,Non-Travel,Sales,9,Male,1,Sales_Representative,Very_High,Single,2610,1,No,Outstanding,3,3,3,2,DailyRate,895,College//Medical
21,No,Non-Travel,Sales,9,Male,1,Sales_Representative,Very_High,Single,2610,1,No,Outstanding,3,3,3,2,HourlyRate,39,College//Medical
21,No,Non-Travel,Sales,9,Male,1,Sales_Representative,Very_High,Single,2610,1,No,Outstanding,3,3,3,2,MonthlyRate,2851,College//Medical
32,No,Travel_Rarely,Sales,8,Female,2,Sales_Executive,Medium,Married,5228,1,Yes,Excellent,13,2,13,12,DailyRate,588,College//Technical_Degree
32,No,Travel_Rarely,Sales,8,Female,2,Sales_Executive,Medium,Married,5228,1,Yes,Excellent,13,2,13,12,HourlyRate,65,College//Technical_Degree
32,No,Travel_Rarely,Sales,8,Female,2,Sales_Executive,Medium,Married,5228,1,Yes,Excellent,13,2,13,12,MonthlyRate,24624,College//Technical_Degree
39,No,Travel_Rarely,Research_Development,10,Male,2,Manufacturing_Director,Low,Married,5377,2,No,Excellent,10,3,7,7,DailyRate,1387,Doctor//Medical
39,No,Travel_Rarely,Research_Development,10,Male,2,Manufacturing_Director,Low,Married,5377,2,No,Excellent,10,3,7,7,HourlyRate,76,Doctor//Medical
39,No,Travel_Rarely,Research_Development,10,Male,2,Manufacturing_Director,Low,Married,5377,2,No,Excellent,10,3,7,7,MonthlyRate,3835,Doctor//Medical
34,Yes,Travel_Frequently,Research_Development,7,Male,2,Laboratory_Technician,High,Single,6074,1,Yes,Outstanding,9,3,9,7,DailyRate,658,Bachelor//Life_Sciences
34,Yes,Travel_Frequently,Research_Development,7,Male,2,Laboratory_Technician,High,Single,6074,1,Yes,Outstanding,9,3,9,7,HourlyRate,66,Bachelor//Life_Sciences
34,Yes,Travel_Frequently,Research_Development,7,Male,2,Laboratory_Technician,High,Single,6074,1,Yes,Outstanding,9,3,9,7,MonthlyRate,22887,Bachelor//Life_Sciences
40,No,Travel_Rarely,Research_Development,4,Female,5,Manager,High,Married,19033,1,No,Excellent,21,2,20,8,DailyRate,989,Below_College//Medical
40,No,Travel_Rarely,Research_Development,4,Female,5,Manager,High,Married,19033,1,No,Excellent,21,2,20,8,HourlyRate,46,Below_College//Medical
40,No,Travel_Rarely,Research_Development,4,Female,5,Manager,High,Married,19033,1,No,Excellent,21,2,20,8,MonthlyRate,6499,Below_College//Medical
28,No,Travel_Rarely,Research_Development,9,Female,1,Research_Scientist,High,Divorced,2377,5,No,Excellent,6,2,2,2,DailyRate,995,Bachelor//Medical
28,No,Travel_Rarely,Research_Development,9,Female,1,Research_Scientist,High,Divorced,2377,5,No,Excellent,6,2,2,2,HourlyRate,77,Bachelor//Medical
28,No,Travel_Rarely,Research_Development,9,Female,1,Research_Scientist,High,Divorced,2377,5,No,Excellent,6,2,2,2,MonthlyRate,9834,Bachelor//Medical
30,Yes,Travel_Frequently,Sales,26,Female,2,Sales_Executive,Low,Single,6696,5,No,Excellent,9,5,6,3,DailyRate,334,Master//Marketing
30,Yes,Travel_Frequently,Sales,26,Female,2,Sales_Executive,Low,Single,6696,5,No,Excellent,9,5,6,3,HourlyRate,52,Master//Marketing
30,Yes,Travel_Frequently,Sales,26,Female,2,Sales_Executive,Low,Single,6696,5,No,Excellent,9,5,6,3,MonthlyRate,22967,Master//Marketing
35,No,Travel_Rarely,Sales,1,Female,2,Sales_Executive,High,Single,4859,1,No,Excellent,5,3,5,4,DailyRate,195,Bachelor//Medical
35,No,Travel_Rarely,Sales,1,Female,2,Sales_Executive,High,Single,4859,1,No,Excellent,5,3,5,4,HourlyRate,80,Bachelor//Medical
35,No,Travel_Rarely,Sales,1,Female,2,Sales_Executive,High,Single,4859,1,No,Excellent,5,3,5,4,MonthlyRate,6698,Bachelor//Medical
58,Yes,Travel_Frequently,Research_Development,2,Male,1,Laboratory_Technician,Very_High,Divorced,2380,9,Yes,Excellent,3,3,1,0,DailyRate,781,Below_College//Life_Sciences
58,Yes,Travel_Frequently,Research_Development,2,Male,1,Laboratory_Technician,Very_High,Divorced,2380,9,Yes,Excellent,3,3,1,0,HourlyRate,57,Below_College//Life_Sciences
58,Yes,Travel_Frequently,Research_Development,2,Male,1,Laboratory_Technician,Very_High,Divorced,2380,9,Yes,Excellent,3,3,1,0,MonthlyRate,13384,Below_College//Life_Sciences
48,No,Travel_Rarely,Sales,2,Female,2,Sales_Executive,Very_High,Married,4051,2,No,Excellent,14,2,9,7,DailyRate,163,Doctor//Marketing
48,No,Travel_Rarely,Sales,2,Female,2,Sales_Executive,Very_High,Married,4051,2,No,Excellent,14,2,9,7,HourlyRate,37,Doctor//Marketing
48,No,Travel_Rarely,Sales,2,Female,2,Sales_Executive,Very_High,Married,4051,2,No,Excellent,14,2,9,7,MonthlyRate,19658,Doctor//Marketing
50,No,Travel_Frequently,Research_Development,22,Male,4,Research_Director,Very_High,Single,14411,1,Yes,Excellent,32,2,32,6,DailyRate,333,Doctor//Medical
50,No,Travel_Frequently,Research_Development,22,Male,4,Research_Director,Very_High,Single,14411,1,Yes,Excellent,32,2,32,6,HourlyRate,88,Doctor//Medical
50,No,Travel_Frequently,Research_Development,22,Male,4,Research_Director,Very_High,Single,14411,1,Yes,Excellent,32,2,32,6,MonthlyRate,24450,Doctor//Medical
24,No,Travel_Rarely,Sales,4,Female,2,Sales_Executive,High,Married,4162,1,Yes,Excellent,5,3,5,4,DailyRate,1476,Below_College//Medical
24,No,Travel_Rarely,Sales,4,Female,2,Sales_Executive,High,Married,4162,1,Yes,Excellent,5,3,5,4,HourlyRate,42,Below_College//Medical
24,No,Travel_Rarely,Sales,4,Female,2,Sales_Executive,High,Married,4162,1,Yes,Excellent,5,3,5,4,MonthlyRate,15211,Below_College//Medical
36,No,Travel_Rarely,Research_Development,9,Male,2,Manufacturing_Director,Medium,Divorced,8847,2,Yes,Excellent,13,2,3,2,DailyRate,913,College//Medical
36,No,Travel_Rarely,Research_Development,9,Male,2,Manufacturing_Director,Medium,Divorced,8847,2,Yes,Excellent,13,2,3,2,HourlyRate,48,College//Medical
36,No,Travel_Rarely,Research_Development,9,Male,2,Manufacturing_Director,Medium,Divorced,8847,2,Yes,Excellent,13,2,3,2,MonthlyRate,13934,College//Medical
42,No,Travel_Rarely,Human_Resources,10,Female,4,Manager,Low,Married,16799,0,No,Excellent,21,5,20,7,DailyRate,1147,Bachelor//Human_Resources
42,No,Travel_Rarely,Human_Resources,10,Female,4,Manager,Low,Married,16799,0,No,Excellent,21,5,20,7,HourlyRate,31,Bachelor//Human_Resources
42,No,Travel_Rarely,Human_Resources,10,Female,4,Manager,Low,Married,16799,0,No,Excellent,21,5,20,7,MonthlyRate,16616,Bachelor//Human_Resources
21,Yes,Travel_Rarely,Sales,12,Female,1,Sales_Representative,Medium,Single,2716,1,No,Excellent,1,0,1,0,DailyRate,156,Bachelor//Life_Sciences
21,Yes,Travel_Rarely,Sales,12,Female,1,Sales_Representative,Medium,Single,2716,1,No,Excellent,1,0,1,0,HourlyRate,90,Bachelor//Life_Sciences
21,Yes,Travel_Rarely,Sales,12,Female,1,Sales_Representative,Medium,Single,2716,1,No,Excellent,1,0,1,0,MonthlyRate,25422,Bachelor//Life_Sciences
22,No,Travel_Rarely,Research_Development,8,Male,1,Laboratory_Technician,Low,Married,2451,1,No,Excellent,4,3,4,3,DailyRate,217,Below_College//Life_Sciences
22,No,Travel_Rarely,Research_Development,8,Male,1,Laboratory_Technician,Low,Married,2451,1,No,Excellent,4,3,4,3,HourlyRate,94,Below_College//Life_Sciences
22,No,Travel_Rarely,Research_Development,8,Male,1,Laboratory_Technician,Low,Married,2451,1,No,Excellent,4,3,4,3,MonthlyRate,6881,Below_College//Life_Sciences
36,No,Travel_Rarely,Sales,3,Female,3,Sales_Executive,Very_High,Married,7644,0,No,Excellent,10,2,9,7,DailyRate,557,Bachelor//Medical
36,No,Travel_Rarely,Sales,3,Female,3,Sales_Executive,Very_High,Married,7644,0,No,Excellent,10,2,9,7,HourlyRate,94,Bachelor//Medical
36,No,Travel_Rarely,Sales,3,Female,3,Sales_Executive,Very_High,Married,7644,0,No,Excellent,10,2,9,7,MonthlyRate,12695,Bachelor//Medical
31,No,Travel_Rarely,Research_Development,2,Male,1,Research_Scientist,Very_High,Divorced,2695,0,Yes,Excellent,3,2,2,2,DailyRate,192,Master//Life_Sciences
31,No,Travel_Rarely,Research_Development,2,Male,1,Research_Scientist,Very_High,Divorced,2695,0,Yes,Excellent,3,2,2,2,HourlyRate,32,Master//Life_Sciences
31,No,Travel_Rarely,Research_Development,2,Male,1,Research_Scientist,Very_High,Divorced,2695,0,Yes,Excellent,3,2,2,2,MonthlyRate,7747,Master//Life_Sciences
22,No,Non-Travel,Research_Development,26,Female,1,Research_Scientist,High,Married,2814,1,Yes,Excellent,4,2,4,2,DailyRate,457,College//Other
22,No,Non-Travel,Research_Development,26,Female,1,Research_Scientist,High,Married,2814,1,Yes,Excellent,4,2,4,2,HourlyRate,85,College//Other
22,No,Non-Travel,Research_Development,26,Female,1,Research_Scientist,High,Married,2814,1,Yes,Excellent,4,2,4,2,MonthlyRate,10293,College//Other
58,Yes,Travel_Rarely,Research_Development,23,Female,3,Healthcare_Representative,Very_High,Married,10312,1,No,Excellent,40,3,40,10,DailyRate,147,Master//Medical
58,Yes,Travel_Rarely,Research_Development,23,Female,3,Healthcare_Representative,Very_High,Married,10312,1,No,Excellent,40,3,40,10,HourlyRate,94,Master//Medical
58,Yes,Travel_Rarely,Research_Development,23,Female,3,Healthcare_Representative,Very_High,Married,10312,1,No,Excellent,40,3,40,10,MonthlyRate,3465,Master//Medical
35,No,Travel_Rarely,Sales,16,Male,3,Sales_Executive,Medium,Married,8020,0,No,Excellent,12,3,11,9,DailyRate,1232,Bachelor//Marketing
35,No,Travel_Rarely,Sales,16,Male,3,Sales_Executive,Medium,Married,8020,0,No,Excellent,12,3,11,9,HourlyRate,96,Bachelor//Marketing
35,No,Travel_Rarely,Sales,16,Male,3,Sales_Executive,Medium,Married,8020,0,No,Excellent,12,3,11,9,MonthlyRate,5100,Bachelor//Marketing
33,Yes,Travel_Rarely,Research_Development,25,Male,1,Research_Scientist,Medium,Single,2313,4,Yes,Outstanding,5,0,2,2,DailyRate,1017,Bachelor//Medical
33,Yes,Travel_Rarely,Research_Development,25,Male,1,Research_Scientist,Medium,Single,2313,4,Yes,Outstanding,5,0,2,2,HourlyRate,55,Bachelor//Medical
33,Yes,Travel_Rarely,Research_Development,25,Male,1,Research_Scientist,Medium,Single,2313,4,Yes,Outstanding,5,0,2,2,MonthlyRate,2993,Bachelor//Medical
29,No,Travel_Rarely,Research_Development,3,Male,1,Laboratory_Technician,Low,Single,4723,1,Yes,Excellent,10,3,10,9,DailyRate,1370,Below_College//Medical
29,No,Travel_Rarely,Research_Development,3,Male,1,Laboratory_Technician,Low,Single,4723,1,Yes,Excellent,10,3,10,9,HourlyRate,87,Below_College//Medical
29,No,Travel_Rarely,Research_Development,3,Male,1,Laboratory_Technician,Low,Single,4723,1,Yes,Excellent,10,3,10,9,MonthlyRate,16213,Below_College//Medical
48,No,Travel_Frequently,Research_Development,22,Female,4,Manager,Very_High,Divorced,17174,3,No,Excellent,24,3,22,17,DailyRate,117,Bachelor//Medical
48,No,Travel_Frequently,Research_Development,22,Female,4,Manager,Very_High,Divorced,17174,3,No,Excellent,24,3,22,17,HourlyRate,58,Bachelor//Medical
48,No,Travel_Frequently,Research_Development,22,Female,4,Manager,Very_High,Divorced,17174,3,No,Excellent,24,3,22,17,MonthlyRate,2437,Bachelor//Medical
27,No,Travel_Rarely,Research_Development,7,Female,2,Healthcare_Representative,Low,Single,6811,8,No,Excellent,9,2,7,6,DailyRate,975,Bachelor//Medical
27,No,Travel_Rarely,Research_Development,7,Female,2,Healthcare_Representative,Low,Single,6811,8,No,Excellent,9,2,7,6,HourlyRate,55,Bachelor//Medical
27,No,Travel_Rarely,Research_Development,7,Female,2,Healthcare_Representative,Low,Single,6811,8,No,Excellent,9,2,7,6,MonthlyRate,23398,Bachelor//Medical
37,No,Travel_Rarely,Research_Development,11,Female,1,Laboratory_Technician,High,Single,3629,4,No,Excellent,8,6,3,2,DailyRate,1462,Bachelor//Medical
37,No,Travel_Rarely,Research_Development,11,Female,1,Laboratory_Technician,High,Single,3629,4,No,Excellent,8,6,3,2,HourlyRate,94,Bachelor//Medical
37,No,Travel_Rarely,Research_Development,11,Female,1,Laboratory_Technician,High,Single,3629,4,No,Excellent,8,6,3,2,MonthlyRate,19106,Bachelor//Medical
33,No,Non-Travel,Research_Development,1,Male,1,Laboratory_Technician,High,Divorced,2008,1,No,Excellent,1,2,1,1,DailyRate,1313,College//Medical
33,No,Non-Travel,Research_Development,1,Male,1,Laboratory_Technician,High,Divorced,2008,1,No,Excellent,1,2,1,1,HourlyRate,59,College//Medical
33,No,Non-Travel,Research_Development,1,Male,1,Laboratory_Technician,High,Divorced,2008,1,No,Excellent,1,2,1,1,MonthlyRate,20439,College//Medical
50,No,Non-Travel,Research_Development,2,Male,4,Manager,Low,Divorced,17924,1,No,Excellent,31,3,31,6,DailyRate,881,Master//Life_Sciences
50,No,Non-Travel,Research_Development,2,Male,4,Manager,Low,Divorced,17924,1,No,Excellent,31,3,31,6,HourlyRate,98,Master//Life_Sciences
50,No,Non-Travel,Research_Development,2,Male,4,Manager,Low,Divorced,17924,1,No,Excellent,31,3,31,6,MonthlyRate,4544,Master//Life_Sciences
29,Yes,Travel_Frequently,Sales,24,Male,1,Sales_Representative,Low,Single,1091,1,No,Excellent,1,3,1,0,DailyRate,746,Bachelor//Technical_Degree
29,Yes,Travel_Frequently,Sales,24,Male,1,Sales_Representative,Low,Single,1091,1,No,Excellent,1,3,1,0,HourlyRate,45,Bachelor//Technical_Degree
29,Yes,Travel_Frequently,Sales,24,Male,1,Sales_Representative,Low,Single,1091,1,No,Excellent,1,3,1,0,MonthlyRate,10642,Bachelor//Technical_Degree
40,No,Travel_Frequently,Research_Development,9,Female,3,Research_Director,High,Single,13499,9,No,Excellent,20,3,18,7,DailyRate,593,Master//Medical
40,No,Travel_Frequently,Research_Development,9,Female,3,Research_Director,High,Single,13499,9,No,Excellent,20,3,18,7,HourlyRate,88,Master//Medical
40,No,Travel_Frequently,Research_Development,9,Female,3,Research_Director,High,Single,13499,9,No,Excellent,20,3,18,7,MonthlyRate,13782,Master//Medical
35,Yes,Travel_Rarely,Research_Development,2,Female,1,Laboratory_Technician,Low,Divorced,2074,1,Yes,Excellent,1,2,1,0,DailyRate,104,Bachelor//Life_Sciences
35,Yes,Travel_Rarely,Research_Development,2,Female,1,Laboratory_Technician,Low,Divorced,2074,1,Yes,Excellent,1,2,1,0,HourlyRate,69,Bachelor//Life_Sciences
35,Yes,Travel_Rarely,Research_Development,2,Female,1,Laboratory_Technician,Low,Divorced,2074,1,Yes,Excellent,1,2,1,0,MonthlyRate,26619,Bachelor//Life_Sciences
34,No,Travel_Rarely,Sales,28,Female,2,Sales_Executive,High,Married,6712,1,No,Outstanding,8,2,8,7,DailyRate,704,Bachelor//Marketing
34,No,Travel_Rarely,Sales,28,Female,2,Sales_Executive,High,Married,6712,1,No,Outstanding,8,2,8,7,HourlyRate,95,Bachelor//Marketing
34,No,Travel_Rarely,Sales,28,Female,2,Sales_Executive,High,Married,6712,1,No,Outstanding,8,2,8,7,MonthlyRate,8978,Bachelor//Marketing
37,No,Travel_Rarely,Sales,2,Male,2,Sales_Executive,High,Married,9602,4,Yes,Excellent,17,3,3,0,DailyRate,558,Bachelor//Marketing
37,No,Travel_Rarely,Sales,2,Male,2,Sales_Executive,High,Married,9602,4,Yes,Excellent,17,3,3,0,HourlyRate,75,Bachelor//Marketing
37,No,Travel_Rarely,Sales,2,Male,2,Sales_Executive,High,Married,9602,4,Yes,Excellent,17,3,3,0,MonthlyRate,3010,Bachelor//Marketing
40,No,Travel_Frequently,Research_Development,11,Female,2,Laboratory_Technician,High,Married,6323,1,No,Excellent,10,2,10,9,DailyRate,692,Bachelor//Technical_Degree
40,No,Travel_Frequently,Research_Development,11,Female,2,Laboratory_Technician,High,Married,6323,1,No,Excellent,10,2,10,9,HourlyRate,73,Bachelor//Technical_Degree
40,No,Travel_Frequently,Research_Development,11,Female,2,Laboratory_Technician,High,Married,6323,1,No,Excellent,10,2,10,9,MonthlyRate,26849,Bachelor//Technical_Degree
